date,upro_equity_rebased_usd,futures_equity_rebased_usd,upro_simple_ret,futures_simple_ret,log_ret_diff_fut_minus_upro
2011-11-01,1551897.913952,1640356.705327,-0.00922212,-0.00922294,-0.00000083
2011-11-02,1563567.338469,1652692.505751,0.00751945,0.00752019,0.00000073
2011-11-03,1571880.127865,1661479.903183,0.00531655,0.00531702,0.00000046
2011-11-04,1559004.356253,1647869.276638,-0.00819132,-0.00819187,-0.00000056
2011-11-07,1555268.694118,1643920.785345,-0.00239618,-0.00239612,0.00000007
2011-11-08,1561708.929894,1650728.824388,0.00414092,0.00414134,0.00000043
2011-11-09,1542468.072189,1630389.742550,-0.01232039,-0.01232127,-0.00000090
2011-11-10,1544846.168445,1632903.773383,0.00154175,0.00154198,0.00000023
2011-11-11,1550005.297195,1638357.588644,0.00333957,0.00333995,0.00000037
2011-11-14,1539969.456631,1627749.270906,-0.00647471,-0.00647497,-0.00000026
2011-11-15,1539807.562043,1627578.232712,-0.00010513,-0.00010508,0.00000005
2011-11-16,1530209.450390,1617432.376449,-0.00623332,-0.00623371,-0.00000040
2011-11-17,1526161.952696,1613154.043969,-0.00264506,-0.00264514,-0.00000008
2011-11-18,1530894.785667,1618157.187145,0.00310113,0.00310147,0.00000033
2011-11-21,1524884.825321,1611804.564580,-0.00392578,-0.00392584,-0.00000006
2011-11-22,1523951.135468,1610817.715612,-0.00061230,-0.00061226,0.00000004
2011-11-23,1515324.742969,1601699.001324,-0.00566054,-0.00566092,-0.00000038
2011-11-25,1517125.716618,1603603.063832,0.00118851,0.00118878,0.00000027
2011-11-28,1525986.751252,1612970.370915,0.00584067,0.00584141,0.00000074
2011-11-29,1521591.568791,1608324.391938,-0.00288022,-0.00288039,-0.00000016
2011-11-30,1546929.023116,1635108.345414,0.01665194,0.01665333,0.00000136
2011-12-01,1538539.929364,1626240.501172,-0.00542306,-0.00542340,-0.00000034
2011-12-02,1536537.952942,1624124.222938,-0.00130122,-0.00130133,-0.00000011
2011-12-05,1541682.347438,1629562.236706,0.00334804,0.00334827,0.00000023
2011-12-06,1541055.105094,1628899.212692,-0.00040686,-0.00040687,-0.00000002
2011-12-07,1545630.483564,1633735.692494,0.00296899,0.00296917,0.00000018
2011-12-08,1533718.213421,1621143.420446,-0.00770706,-0.00770766,-0.00000060
2011-12-09,1536142.012082,1623705.562059,0.00158034,0.00158045,0.00000011
2011-12-12,1529407.565883,1616586.568354,-0.00438400,-0.00438441,-0.00000041
2011-12-13,1525156.088570,1612092.376881,-0.00277982,-0.00278005,-0.00000023
2011-12-14,1522833.320201,1609637.003488,-0.00152297,-0.00152310,-0.00000013
2011-12-15,1518673.012473,1605239.240561,-0.00273195,-0.00273215,-0.00000019
2011-12-16,1518781.034566,1605353.373289,0.00007113,0.00007110,-0.00000003
2011-12-19,1514393.059331,1600714.852819,-0.00288914,-0.00288941,-0.00000027
2011-12-20,1526977.723692,1614017.954400,0.00831004,0.00831073,0.00000068
2011-12-21,1529295.107739,1616467.551754,0.00151763,0.00151770,0.00000007
2011-12-22,1533166.383799,1620559.817447,0.00253141,0.00253161,0.00000020
2011-12-23,1539258.012858,1626999.177426,0.00397323,0.00397354,0.00000031
2011-12-27,1536587.969947,1624176.692133,-0.00173463,-0.00173478,-0.00000015
2011-12-28,1531715.426695,1619025.926646,-0.00317101,-0.00317131,-0.00000029
2011-12-29,1533998.263705,1621439.095807,0.00149038,0.00149051,0.00000013
2011-12-30,1532250.320667,1619591.262768,-0.00113947,-0.00113963,-0.00000016
2012-01-03,1540835.665129,1628666.494008,0.00560310,0.00560341,0.00000031
2012-01-04,1536906.452866,1624512.804970,-0.00255005,-0.00255036,-0.00000031
2012-01-05,1539545.979212,1627302.913770,0.00171743,0.00171750,0.00000008
2012-01-06,1534866.150964,1622355.821003,-0.00303975,-0.00304006,-0.00000031
2012-01-09,1537412.623875,1625047.279300,0.00165908,0.00165898,-0.00000010
2012-01-10,1545415.065359,1633506.354975,0.00520514,0.00520543,0.00000030
2012-01-11,1551388.726281,1639820.859349,0.00386541,0.00386561,0.00000020
2012-01-12,1555990.280053,1644685.039288,0.00296609,0.00296629,0.00000020
2012-01-13,1550445.479312,1638823.598191,-0.00356352,-0.00356387,-0.00000035
2012-01-17,1556692.342782,1645426.466045,0.00402908,0.00402903,-0.00000005
2012-01-18,1563278.597023,1652388.595865,0.00423093,0.00423120,0.00000027
2012-01-19,1574600.391842,1677000.220634,0.00724234,0.01489457,0.00756850
2012-01-20,1574469.687972,1680633.728889,-0.00008301,0.00216667,0.00224734
2012-01-23,1579055.104280,1683351.365776,0.00291236,0.00161703,-0.00129240
2012-01-24,1571839.410092,1678494.808861,-0.00456963,-0.00288505,0.00169088
2012-01-25,1613288.886050,1722154.882369,0.02637004,0.02601144,-0.00034945
2012-01-26,1588411.669135,1693531.572336,-0.01542019,-0.01662064,-0.00121999
2012-01-27,1581964.082441,1685956.235544,-0.00405914,-0.00447310,-0.00041573
2012-01-30,1566080.235286,1673604.400443,-0.01004059,-0.00732631,0.00273806
2012-01-31,1563605.725249,1671575.718908,-0.00158007,-0.00121216,0.00036842
2012-02-01,1608026.562981,1716311.234508,0.02840923,0.02676248,-0.00160254
2012-02-02,1617446.493632,1722289.951500,0.00585807,0.00348347,-0.00236356
2012-02-03,1686050.083520,1796265.914140,0.04241475,0.04295210,0.00051535
2012-02-06,1678521.607245,1794291.404267,-0.00446516,-0.00109923,0.00337532
2012-02-07,1693947.902233,1805567.022440,0.00919041,0.00628416,-0.00288393
2012-02-08,1704525.318814,1817581.814738,0.00624424,0.00665430,0.00040744
2012-02-09,1710177.938235,1825845.822634,0.00331624,0.00454670,0.00122564
2012-02-10,1675212.695222,1788901.079681,-0.02044538,-0.02023432,0.00021545
2012-02-13,1713514.974484,1825871.622427,0.02286413,0.02066662,-0.00215070
2012-02-14,1706240.315227,1821140.108345,-0.00424546,-0.00259137,0.00165976
2012-02-15,1683418.307913,1792548.761811,-0.01337561,-0.01569970,-0.00235837
2012-02-16,1738252.565345,1852264.906662,0.03257316,0.03331354,0.00071677
2012-02-17,1750684.658459,1865484.955995,0.00715206,0.00713723,-0.00001472
2012-02-21,1753911.388767,1869834.159592,0.00184312,0.00233141,0.00048726
2012-02-22,1736069.541968,1852037.543491,-0.01017260,-0.00951775,0.00066136
2012-02-23,1761044.215441,1875733.346925,0.01438576,0.01279445,-0.00156997
2012-02-24,1768513.169478,1885290.377159,0.00424121,0.00509509,0.00084991
2012-02-27,1777691.856037,1893535.895597,0.00519006,0.00437361,-0.00081257
2012-02-28,1796258.997838,1913108.381105,0.01044452,0.01033647,-0.00010694
2012-02-29,1767004.977972,1886507.466540,-0.01628608,-0.01390455,0.00241803
2012-03-01,1801588.481771,1921859.069953,0.01957182,0.01873918,-0.00081699
2012-03-02,1786859.825927,1903867.050397,-0.00817537,-0.00936178,-0.00119690
2012-03-05,1763677.816912,1882292.523389,-0.01297360,-0.01133195,0.00166185
2012-03-06,1680658.374885,1795596.867370,-0.04707177,-0.04605855,0.00106271
2012-03-07,1720641.681306,1834606.786322,0.02379026,0.02172532,-0.00201900
2012-03-08,1770402.487232,1890223.426976,0.02891991,0.03031529,0.00135524
2012-03-09,1790600.195358,1911323.507729,0.01140854,0.01116274,-0.00024305
2012-03-12,1793018.522735,1911541.301912,0.00135057,0.00011395,-0.00123571
2012-03-13,1889451.172219,2015245.932131,0.05378229,0.05425184,0.00044548
2012-03-14,1884878.666467,2008543.590660,-0.00242002,-0.00332582,-0.00090841
2012-03-15,1913872.537160,2045168.017194,0.01538235,0.01823432,0.00280482
2012-03-16,1921753.618784,2052461.201123,0.00411787,0.00356606,-0.00054970
2012-03-19,1945760.527960,2077230.087084,0.01249219,0.01206789,-0.00041915
2012-03-20,1929373.711163,2059338.235357,-0.00842181,-0.00861332,-0.00019316
2012-03-21,1920241.845986,2048451.078672,-0.00473307,-0.00528673,-0.00055644
2012-03-22,1875380.873534,2004889.241040,-0.02336215,-0.02126574,0.00214425
2012-03-23,1897237.143924,2024297.354394,0.01165431,0.00968039,-0.00195308
2012-03-26,1973775.567669,2109187.068840,0.04034204,0.04193540,0.00153040
2012-03-27,1957178.930524,2092293.291190,-0.00840857,-0.00800962,0.00040226
2012-03-28,1928825.033551,2062398.009231,-0.01448713,-0.01428828,0.00020174
2012-03-29,1918779.765450,2053003.889096,-0.00520797,-0.00455495,0.00065623
2012-03-30,1937471.608603,2075931.670051,0.00974153,0.01116792,0.00141163
2012-04-02,1984283.002552,2122369.986814,0.02416107,0.02236987,-0.00175048
2012-04-03,1961151.440445,2097349.405064,-0.01165739,-0.01178898,-0.00013315
2012-04-04,1899130.494350,2032828.678202,-0.03162476,-0.03076298,0.00088952
2012-04-05,1897194.834632,2029303.699487,-0.00101923,-0.00173403,-0.00071578
